tweet_id,retweet_count,favorite_count
667517642048163840,189,366
667509364010450944,2088,6698
667502640335572993,216,528
667495797102141441,262,510
667491009379606528,221,524
667470559035432960,96,252
667455448082227200,59,188
667453023279554560,88,306
667443425659232256,561,770
667437278097252352,230,444
667435689202614272,83,303
667405339315146752,217,458
667393430834667520,53,189
667369227918143488,159,359
667211855547486208,241,483
667200525029539841,256,604
667192066997374976,101,379
667188689915760640,402,733
667182792070062081,6056,14131
667177989038297088,55,187
667176164155375616,451,603
667174963120574464,79,237
667171260800061440,85,218
667165590075940865,1113,2635
667160273090932737,61,252
667152164079423490,16615,46904
667138269671505920,2153,4535
667119796878725120,127,323
667090893657276420,123,328
667073648344346624,120,394
667070482143944705,14,82
667065535570550784,45,162
667062181243039745,51,212
667044094246576128,49,181
667012601033924608,215,439
666996132027977728,91,240
666983947667116034,958,2503
666837028449972224,540,797
666835007768551424,78,208
666826780179869698,93,247
666817836334096384,242,504
666804364988780544,90,229
666786068205871104,474,739
666781792255496192,183,374
666776908487630848,170,337
666739327293083650,64,228
666701168228331520,213,422
666691418707132416,46,184
666649482315059201,598,1093
666644823164719104,77,226
666454714377183233,204,503
666447344410484738,19,98
666437273139982337,44,118
666435652385423360,51,160
666430724426358785,183,305
666428276349472768,79,159
666421158376562688,110,308
666418789513326592,44,117
666411507551481857,315,424
666407126856765440,36,102
666396247373291520,80,160
666373753744588802,86,179
666362758909284353,538,747
666353288456101888,71,211
666345417576210432,130,281
666337882303524864,87,188
666293911632134144,332,481
666287406224695296,63,141
666273097616637952,74,166
666268910803644416,32,99
666104133288665088,6200,13824
666102155909144576,11,75
666099513787052032,63,147
666094000022159362,68,158
666082916733198337,42,109
666073100786774016,150,309
666071193221509120,55,140
666063827256086533,204,458
666058600524156928,56,108
666057090499244032,131,280
666055525042405380,226,421
666051853826850816,807,1176
666050758794694657,56,129
666049248165822465,41,103
666044226329800704,135,284
666033412701032449,43,121
666029285002620928,45,124
666020888022790149,482,2484
